from,to
47ab5c72ed4f4a38a6f760e0bfa008f2,a653f4a798964771b51fbc7cb8a7a276
a653f4a798964771b51fbc7cb8a7a276,22b9e7f1eabc4cb28d8af1feaa0bc27d
22b9e7f1eabc4cb28d8af1feaa0bc27d,611f718731804acf8b5f757f24bcdf64
611f718731804acf8b5f757f24bcdf64,797a6e6ad6a9498396d577b377aec258
797a6e6ad6a9498396d577b377aec258,2e48e055fb4146e9b149086c1385037d
2e48e055fb4146e9b149086c1385037d,51c336e9fc974fe6b345ef354ed29bbb
51c336e9fc974fe6b345ef354ed29bbb,6a3fd2c28384465589f148598410fbdd
6a3fd2c28384465589f148598410fbdd,90efb799135b4a83860d413d182e62af
90efb799135b4a83860d413d182e62af,45fb3c2b451642e89378499970aaaf15
45fb3c2b451642e89378499970aaaf15,8fba3f66ee7a4a218d411662d248a54d
8fba3f66ee7a4a218d411662d248a54d,45fb3c2b451642e89378499970aaaf15
45fb3c2b451642e89378499970aaaf15,ca8aac0be163430e8baaad776c32ddd2
ca8aac0be163430e8baaad776c32ddd2,e07603058e9043579d9f2f17be10b866
e07603058e9043579d9f2f17be10b866,0da137981c784fff80a5768bc626dca7
0da137981c784fff80a5768bc626dca7,e588e625f78049a5aed0c685e1fc9500
e588e625f78049a5aed0c685e1fc9500,abdacc6701224360a3f86b8be3f366bf
abdacc6701224360a3f86b8be3f366bf,0da137981c784fff80a5768bc626dca7
0da137981c784fff80a5768bc626dca7,202fe760f26e4bd7a5a9cd1926e3f678
202fe760f26e4bd7a5a9cd1926e3f678,3e3428242983494095b0d25bad62a657
3e3428242983494095b0d25bad62a657,202fe760f26e4bd7a5a9cd1926e3f678
202fe760f26e4bd7a5a9cd1926e3f678,064f627c77a54926aac5e4c6b665a883
064f627c77a54926aac5e4c6b665a883,efb26d7be5e646dca9278cde2f59dbc3
efb26d7be5e646dca9278cde2f59dbc3,4d80bdddc8fe4cf4bf5c05efb70ad6a9
4d80bdddc8fe4cf4bf5c05efb70ad6a9,3b8342fbe7e1473ba44ee109673c5f1c
3b8342fbe7e1473ba44ee109673c5f1c,ef612a0ce30d4b788653a525216f7837
ef612a0ce30d4b788653a525216f7837,064f627c77a54926aac5e4c6b665a883
064f627c77a54926aac5e4c6b665a883,a27e6ccbd699476c823afe67c91324cf
a27e6ccbd699476c823afe67c91324cf,3a515431ad5d4619b97924675284a684
3a515431ad5d4619b97924675284a684,a27e6ccbd699476c823afe67c91324cf
a27e6ccbd699476c823afe67c91324cf,ad172c9eaecf4a59bba2238ca2bb3990
ad172c9eaecf4a59bba2238ca2bb3990,b4b721ff8e98417a9ffd504f445c8998
b4b721ff8e98417a9ffd504f445c8998,d9dd2a4989284d94b66c5a100745f102
d9dd2a4989284d94b66c5a100745f102,ad172c9eaecf4a59bba2238ca2bb3990
ad172c9eaecf4a59bba2238ca2bb3990,4e7f6237dba14b9cabab572a9032820e
4e7f6237dba14b9cabab572a9032820e,dfa2734715da48a083fe836252dac452
dfa2734715da48a083fe836252dac452,6209866a51f94d1982106374115c7594
6209866a51f94d1982106374115c7594,8ecebe22b81a4779b6aa4c03baa79bb1
8ecebe22b81a4779b6aa4c03baa79bb1,9c1bc5b9b4c244958983e8a5789f84ed
9c1bc5b9b4c244958983e8a5789f84ed,6a1b1998400e4f52aa3d3768633a7dd5
6a1b1998400e4f52aa3d3768633a7dd5,fe3586744a044afd9ae558cfbe4a9411
fe3586744a044afd9ae558cfbe4a9411,f9063cc6765a4fb3875172894b58c4af
f9063cc6765a4fb3875172894b58c4af,88464dcb8fa64c5391ff18d5aec38bcc
88464dcb8fa64c5391ff18d5aec38bcc,fe3586744a044afd9ae558cfbe4a9411
fe3586744a044afd9ae558cfbe4a9411,0704a9032b0b4dfebc92a428247b2a14
0704a9032b0b4dfebc92a428247b2a14,fe3586744a044afd9ae558cfbe4a9411
fe3586744a044afd9ae558cfbe4a9411,0704a9032b0b4dfebc92a428247b2a14
0704a9032b0b4dfebc92a428247b2a14,fe3586744a044afd9ae558cfbe4a9411
fe3586744a044afd9ae558cfbe4a9411,0704a9032b0b4dfebc92a428247b2a14
0704a9032b0b4dfebc92a428247b2a14,ea1d651f18c34e6fa36ee0f68962ecb9
ea1d651f18c34e6fa36ee0f68962ecb9,0704a9032b0b4dfebc92a428247b2a14
0704a9032b0b4dfebc92a428247b2a14,e9bcc373b6ae4ec3abef5be040a02711
e9bcc373b6ae4ec3abef5be040a02711,0704a9032b0b4dfebc92a428247b2a14
0704a9032b0b4dfebc92a428247b2a14,ea1d651f18c34e6fa36ee0f68962ecb9
ea1d651f18c34e6fa36ee0f68962ecb9,0704a9032b0b4dfebc92a428247b2a14
0704a9032b0b4dfebc92a428247b2a14,e9bcc373b6ae4ec3abef5be040a02711
e9bcc373b6ae4ec3abef5be040a02711,0704a9032b0b4dfebc92a428247b2a14
0704a9032b0b4dfebc92a428247b2a14,ea1d651f18c34e6fa36ee0f68962ecb9
ea1d651f18c34e6fa36ee0f68962ecb9,0704a9032b0b4dfebc92a428247b2a14
0704a9032b0b4dfebc92a428247b2a14,ea1d651f18c34e6fa36ee0f68962ecb9
ea1d651f18c34e6fa36ee0f68962ecb9,0704a9032b0b4dfebc92a428247b2a14
0704a9032b0b4dfebc92a428247b2a14,e9bcc373b6ae4ec3abef5be040a02711
e9bcc373b6ae4ec3abef5be040a02711,0704a9032b0b4dfebc92a428247b2a14
0704a9032b0b4dfebc92a428247b2a14,ea1d651f18c34e6fa36ee0f68962ecb9
ea1d651f18c34e6fa36ee0f68962ecb9,0704a9032b0b4dfebc92a428247b2a14
0704a9032b0b4dfebc92a428247b2a14,ea1d651f18c34e6fa36ee0f68962ecb9
ea1d651f18c34e6fa36ee0f68962ecb9,0704a9032b0b4dfebc92a428247b2a14
0704a9032b0b4dfebc92a428247b2a14,e9bcc373b6ae4ec3abef5be040a02711
e9bcc373b6ae4ec3abef5be040a02711,0704a9032b0b4dfebc92a428247b2a14
0704a9032b0b4dfebc92a428247b2a14,ea1d651f18c34e6fa36ee0f68962ecb9
ea1d651f18c34e6fa36ee0f68962ecb9,0704a9032b0b4dfebc92a428247b2a14
0704a9032b0b4dfebc92a428247b2a14,ea1d651f18c34e6fa36ee0f68962ecb9
ea1d651f18c34e6fa36ee0f68962ecb9,0704a9032b0b4dfebc92a428247b2a14
0704a9032b0b4dfebc92a428247b2a14,e9bcc373b6ae4ec3abef5be040a02711
e9bcc373b6ae4ec3abef5be040a02711,0704a9032b0b4dfebc92a428247b2a14
0704a9032b0b4dfebc92a428247b2a14,ea1d651f18c34e6fa36ee0f68962ecb9
ea1d651f18c34e6fa36ee0f68962ecb9,0704a9032b0b4dfebc92a428247b2a14
0704a9032b0b4dfebc92a428247b2a14,ea1d651f18c34e6fa36ee0f68962ecb9
ea1d651f18c34e6fa36ee0f68962ecb9,0704a9032b0b4dfebc92a428247b2a14
0704a9032b0b4dfebc92a428247b2a14,ea1d651f18c34e6fa36ee0f68962ecb9
ea1d651f18c34e6fa36ee0f68962ecb9,0704a9032b0b4dfebc92a428247b2a14
0704a9032b0b4dfebc92a428247b2a14,e9bcc373b6ae4ec3abef5be040a02711
e9bcc373b6ae4ec3abef5be040a02711,1c264c5f7377466b9165af2037ec7924
1c264c5f7377466b9165af2037ec7924,abe4cc1d66054dddbf408d5043f2921b
abe4cc1d66054dddbf408d5043f2921b,6342707e62ff45b2a187ed067cb646a3
6342707e62ff45b2a187ed067cb646a3,abe4cc1d66054dddbf408d5043f2921b
abe4cc1d66054dddbf408d5043f2921b,fee22a2f9dfa4fc5abd8a82aa14880ab
fee22a2f9dfa4fc5abd8a82aa14880ab,732015d5737b41688cdcc6fb6fffae7c
732015d5737b41688cdcc6fb6fffae7c,fee22a2f9dfa4fc5abd8a82aa14880ab
fee22a2f9dfa4fc5abd8a82aa14880ab,578c2b6ddddd4e34af9d122be164f33c
578c2b6ddddd4e34af9d122be164f33c,eb4aca32cc664e2ab3c8ff92ac0bf578
eb4aca32cc664e2ab3c8ff92ac0bf578,c0042f7d6c474938a3c148bd7327f564
c0042f7d6c474938a3c148bd7327f564,30872b6a5bee4e2f86d6f964a0e5d3f0
30872b6a5bee4e2f86d6f964a0e5d3f0,578c2b6ddddd4e34af9d122be164f33c
578c2b6ddddd4e34af9d122be164f33c,d1676d2cecee4010a1bfe838e2e963e0
d1676d2cecee4010a1bfe838e2e963e0,284121c6292646548b8d11d26466f6b1
284121c6292646548b8d11d26466f6b1,df2d2a812d1c48c1a5df73929df11cae
df2d2a812d1c48c1a5df73929df11cae,915635f353604d5b93702e095abc84c5
915635f353604d5b93702e095abc84c5,4003daa3870a412991535f06b519393b
4003daa3870a412991535f06b519393b,c1122deeb2054701b18e043764535747
c1122deeb2054701b18e043764535747,e0fe5e4d05384ba7b7c8edc2af1dea3d
e0fe5e4d05384ba7b7c8edc2af1dea3d,0d05ee4b348f479293d6143d99f9cf17
0d05ee4b348f479293d6143d99f9cf17,dd2e225706cb4e44a7fef817b25fc695
dd2e225706cb4e44a7fef817b25fc695,2aed08cdf76c457d88c9e15470bd6585
2aed08cdf76c457d88c9e15470bd6585,915635f353604d5b93702e095abc84c5
915635f353604d5b93702e095abc84c5,b33b5d7fb4c34f4a99ab89958231e6da
b33b5d7fb4c34f4a99ab89958231e6da,ad4973be70874ac29ab940d3daf0b901
ad4973be70874ac29ab940d3daf0b901,b33b5d7fb4c34f4a99ab89958231e6da
b33b5d7fb4c34f4a99ab89958231e6da,30d4df2662fd487f82332252c61625f0
30d4df2662fd487f82332252c61625f0,5d25f47bb9c74cf8a309f72faacee512
5d25f47bb9c74cf8a309f72faacee512,770aa6c9505b452ea81c6678cce7c399
770aa6c9505b452ea81c6678cce7c399,532b0d7d15354e319d58e8cf25fedeeb
532b0d7d15354e319d58e8cf25fedeeb,a34a3bda017e4e77a3acc638059aedc2
a34a3bda017e4e77a3acc638059aedc2,d42aec80f3c1448680ab4dc52e06d244
d42aec80f3c1448680ab4dc52e06d244,ab7506a0f34f4a4fb4dd4b40dbb25465
ab7506a0f34f4a4fb4dd4b40dbb25465,5ae7b68dc9744a5884c22160bc8c133c
5ae7b68dc9744a5884c22160bc8c133c,d42aec80f3c1448680ab4dc52e06d244
d42aec80f3c1448680ab4dc52e06d244,1c264c5f7377466b9165af2037ec7924
1c264c5f7377466b9165af2037ec7924,a122be78c0d543548d7ba0efee3b9203
a122be78c0d543548d7ba0efee3b9203,1c264c5f7377466b9165af2037ec7924
1c264c5f7377466b9165af2037ec7924,a122be78c0d543548d7ba0efee3b9203
a122be78c0d543548d7ba0efee3b9203,1c264c5f7377466b9165af2037ec7924
1c264c5f7377466b9165af2037ec7924,a122be78c0d543548d7ba0efee3b9203
a122be78c0d543548d7ba0efee3b9203,1c264c5f7377466b9165af2037ec7924
1c264c5f7377466b9165af2037ec7924,a122be78c0d543548d7ba0efee3b9203
a122be78c0d543548d7ba0efee3b9203,1c264c5f7377466b9165af2037ec7924
1c264c5f7377466b9165af2037ec7924,a122be78c0d543548d7ba0efee3b9203
a122be78c0d543548d7ba0efee3b9203,1c264c5f7377466b9165af2037ec7924
1c264c5f7377466b9165af2037ec7924,a122be78c0d543548d7ba0efee3b9203
a122be78c0d543548d7ba0efee3b9203,1c264c5f7377466b9165af2037ec7924
1c264c5f7377466b9165af2037ec7924,a122be78c0d543548d7ba0efee3b9203
a122be78c0d543548d7ba0efee3b9203,1c264c5f7377466b9165af2037ec7924
1c264c5f7377466b9165af2037ec7924,a122be78c0d543548d7ba0efee3b9203
a122be78c0d543548d7ba0efee3b9203,1c264c5f7377466b9165af2037ec7924
1c264c5f7377466b9165af2037ec7924,a122be78c0d543548d7ba0efee3b9203
a122be78c0d543548d7ba0efee3b9203,1c264c5f7377466b9165af2037ec7924
1c264c5f7377466b9165af2037ec7924,a122be78c0d543548d7ba0efee3b9203
a122be78c0d543548d7ba0efee3b9203,1c264c5f7377466b9165af2037ec7924
1c264c5f7377466b9165af2037ec7924,a122be78c0d543548d7ba0efee3b9203
a122be78c0d543548d7ba0efee3b9203,1c264c5f7377466b9165af2037ec7924
1c264c5f7377466b9165af2037ec7924,a122be78c0d543548d7ba0efee3b9203
a122be78c0d543548d7ba0efee3b9203,1c264c5f7377466b9165af2037ec7924
1c264c5f7377466b9165af2037ec7924,a122be78c0d543548d7ba0efee3b9203
a122be78c0d543548d7ba0efee3b9203,1c264c5f7377466b9165af2037ec7924
1c264c5f7377466b9165af2037ec7924,a122be78c0d543548d7ba0efee3b9203
a122be78c0d543548d7ba0efee3b9203,1c264c5f7377466b9165af2037ec7924
1c264c5f7377466b9165af2037ec7924,a122be78c0d543548d7ba0efee3b9203
a122be78c0d543548d7ba0efee3b9203,1c264c5f7377466b9165af2037ec7924
1c264c5f7377466b9165af2037ec7924,a122be78c0d543548d7ba0efee3b9203
a122be78c0d543548d7ba0efee3b9203,1c264c5f7377466b9165af2037ec7924
1c264c5f7377466b9165af2037ec7924,a122be78c0d543548d7ba0efee3b9203
a122be78c0d543548d7ba0efee3b9203,1c264c5f7377466b9165af2037ec7924
1c264c5f7377466b9165af2037ec7924,a122be78c0d543548d7ba0efee3b9203
a122be78c0d543548d7ba0efee3b9203,1c264c5f7377466b9165af2037ec7924
1c264c5f7377466b9165af2037ec7924,a122be78c0d543548d7ba0efee3b9203
a122be78c0d543548d7ba0efee3b9203,1c264c5f7377466b9165af2037ec7924
1c264c5f7377466b9165af2037ec7924,a122be78c0d543548d7ba0efee3b9203
a122be78c0d543548d7ba0efee3b9203,1c264c5f7377466b9165af2037ec7924
1c264c5f7377466b9165af2037ec7924,a122be78c0d543548d7ba0efee3b9203
a122be78c0d543548d7ba0efee3b9203,1c264c5f7377466b9165af2037ec7924
1c264c5f7377466b9165af2037ec7924,a122be78c0d543548d7ba0efee3b9203
a122be78c0d543548d7ba0efee3b9203,1c264c5f7377466b9165af2037ec7924
1c264c5f7377466b9165af2037ec7924,a122be78c0d543548d7ba0efee3b9203
a122be78c0d543548d7ba0efee3b9203,1c264c5f7377466b9165af2037ec7924
1c264c5f7377466b9165af2037ec7924,a122be78c0d543548d7ba0efee3b9203
a122be78c0d543548d7ba0efee3b9203,66e3bd0917b64e4e96809be332b6d1a2
66e3bd0917b64e4e96809be332b6d1a2,a122be78c0d543548d7ba0efee3b9203
a122be78c0d543548d7ba0efee3b9203,66e3bd0917b64e4e96809be332b6d1a2
66e3bd0917b64e4e96809be332b6d1a2,744dad1a12a449ebbfc22c507e1e0e1f
744dad1a12a449ebbfc22c507e1e0e1f,fd91554a3bf54ebdbf6ea67124fbd06c
fd91554a3bf54ebdbf6ea67124fbd06c,b87d7692f55a4b3fb61ec362d003f121
b87d7692f55a4b3fb61ec362d003f121,fd91554a3bf54ebdbf6ea67124fbd06c
fd91554a3bf54ebdbf6ea67124fbd06c,744dad1a12a449ebbfc22c507e1e0e1f
744dad1a12a449ebbfc22c507e1e0e1f,66e3bd0917b64e4e96809be332b6d1a2
66e3bd0917b64e4e96809be332b6d1a2,744dad1a12a449ebbfc22c507e1e0e1f
744dad1a12a449ebbfc22c507e1e0e1f,fd91554a3bf54ebdbf6ea67124fbd06c
fd91554a3bf54ebdbf6ea67124fbd06c,b87d7692f55a4b3fb61ec362d003f121
b87d7692f55a4b3fb61ec362d003f121,d5834a3d440842cfb49bd2ae4155ce16
d5834a3d440842cfb49bd2ae4155ce16,1dc93dd0b4a4496884b7a642e928e9d2
1dc93dd0b4a4496884b7a642e928e9d2,a0764fe284df432a93f3c3633162d815
a0764fe284df432a93f3c3633162d815,ae7628ec83c642eaa51e2b9daabc5f97
ae7628ec83c642eaa51e2b9daabc5f97,49ae4fed6c184199bd02484d214fab98
49ae4fed6c184199bd02484d214fab98,51998570743849d09c8854a35fd0e899
51998570743849d09c8854a35fd0e899,49ae4fed6c184199bd02484d214fab98
49ae4fed6c184199bd02484d214fab98,5fc036d992354184aea63c6a2b129671
5fc036d992354184aea63c6a2b129671,6223568957ad410cb2ab109abb9d7af1
6223568957ad410cb2ab109abb9d7af1,c19b76c838684b42a5ad229ce72f2e95
c19b76c838684b42a5ad229ce72f2e95,75fdee1a2b714e34bdfdbc1a138d443f
75fdee1a2b714e34bdfdbc1a138d443f,0120d60dd7c74a658f369244cc09a745
0120d60dd7c74a658f369244cc09a745,af0046c8954e4c4dacf9446dd407d0f6
af0046c8954e4c4dacf9446dd407d0f6,6864be53ce914d5c9666940de4b4c76d
6864be53ce914d5c9666940de4b4c76d,af0046c8954e4c4dacf9446dd407d0f6
af0046c8954e4c4dacf9446dd407d0f6,3300940085ca4f1fba64869b88a8bd3c
3300940085ca4f1fba64869b88a8bd3c,68b3713115dd4c98b9624b7acaf64860
68b3713115dd4c98b9624b7acaf64860,fd9acf9edc0841dd8604ad25eec01a33
fd9acf9edc0841dd8604ad25eec01a33,d75c5a25b091478d9e5fdf297101562d
d75c5a25b091478d9e5fdf297101562d,97e4ffb46b44490381f4085e55333027
97e4ffb46b44490381f4085e55333027,84d243bffac44731944ef5f1c914bd2c
84d243bffac44731944ef5f1c914bd2c,bfdcc71b035149749d2febc1609b36b7
bfdcc71b035149749d2febc1609b36b7,5b42266d225e4a83bcf7833af7143417
5b42266d225e4a83bcf7833af7143417,253c3d95e42f47a192997f25c3fd5881
253c3d95e42f47a192997f25c3fd5881,7d262be6d9b74836b47447db1b70289d
