id,mod_hex_id,courseID,mod_type,name,markdown,order,childOrder,treelevel,chpModPar,seqModPar,vrtModPar,parent,modparent_childlevel
block-v1:MITxPRO+AMxB+1T2018+type@video+block@2a3d8b5f6991442cbf17871398487920,2a3d8b5f6991442cbf17871398487920,MITxPRO+AMxB+1T2018,video,SLS Workflow ,NA,242,2,4,6bda96cc20ea416c8fbaf845d7af08b1,28005b53206c40a6a38fda0370a2bf97,746b1dcc95734efa89fb68d4edd083b2,746b1dcc95734efa89fb68d4edd083b2,746b1dcc95734efa89fb68d4edd083b2/2
block-v1:MITxPRO+AMxB+1T2018+type@html+block@5e42a1b1cce24e97b69466e3d9d02a98,5e42a1b1cce24e97b69466e3d9d02a98,MITxPRO+AMxB+1T2018,html,Text,NA,243,3,4,6bda96cc20ea416c8fbaf845d7af08b1,28005b53206c40a6a38fda0370a2bf97,746b1dcc95734efa89fb68d4edd083b2,746b1dcc95734efa89fb68d4edd083b2,746b1dcc95734efa89fb68d4edd083b2/3
block-v1:MITxPRO+AMxB+1T2018+type@vertical+block@cf19b65fafd64ac8a8f907cefc1a4f45,cf19b65fafd64ac8a8f907cefc1a4f45,MITxPRO+AMxB+1T2018,vertical,Workflow: Selective Laser Melting,NA,244,3,3,6bda96cc20ea416c8fbaf845d7af08b1,28005b53206c40a6a38fda0370a2bf97,cf19b65fafd64ac8a8f907cefc1a4f45,28005b53206c40a6a38fda0370a2bf97,28005b53206c40a6a38fda0370a2bf97/3
block-v1:MITxPRO+AMxB+1T2018+type@html+block@6b640336506d4155b1388785aab42fca,6b640336506d4155b1388785aab42fca,MITxPRO+AMxB+1T2018,html,Text,NA,245,1,4,6bda96cc20ea416c8fbaf845d7af08b1,28005b53206c40a6a38fda0370a2bf97,cf19b65fafd64ac8a8f907cefc1a4f45,cf19b65fafd64ac8a8f907cefc1a4f45,cf19b65fafd64ac8a8f907cefc1a4f45/1
block-v1:MITxPRO+AMxB+1T2018+type@video+block@5b303a0f1b8c4aa4be49f74f2fc89c9e,5b303a0f1b8c4aa4be49f74f2fc89c9e,MITxPRO+AMxB+1T2018,video,SLM Workflow ,NA,246,2,4,6bda96cc20ea416c8fbaf845d7af08b1,28005b53206c40a6a38fda0370a2bf97,cf19b65fafd64ac8a8f907cefc1a4f45,cf19b65fafd64ac8a8f907cefc1a4f45,cf19b65fafd64ac8a8f907cefc1a4f45/2
block-v1:MITxPRO+AMxB+1T2018+type@html+block@05777fc145714e21b5bc652ac8cec7cf,05777fc145714e21b5bc652ac8cec7cf,MITxPRO+AMxB+1T2018,html,Text,NA,247,3,4,6bda96cc20ea416c8fbaf845d7af08b1,28005b53206c40a6a38fda0370a2bf97,cf19b65fafd64ac8a8f907cefc1a4f45,cf19b65fafd64ac8a8f907cefc1a4f45,cf19b65fafd64ac8a8f907cefc1a4f45/3
block-v1:MITxPRO+AMxB+1T2018+type@vertical+block@eb1287ee1a764fd59fbaac4c8b7bd506,eb1287ee1a764fd59fbaac4c8b7bd506,MITxPRO+AMxB+1T2018,vertical,Materials and Length Scales,NA,248,4,3,6bda96cc20ea416c8fbaf845d7af08b1,28005b53206c40a6a38fda0370a2bf97,eb1287ee1a764fd59fbaac4c8b7bd506,28005b53206c40a6a38fda0370a2bf97,28005b53206c40a6a38fda0370a2bf97/4
block-v1:MITxPRO+AMxB+1T2018+type@html+block@b47999fa192a4c07897ef0655c1f458f,b47999fa192a4c07897ef0655c1f458f,MITxPRO+AMxB+1T2018,html,NA,NA,249,1,4,6bda96cc20ea416c8fbaf845d7af08b1,28005b53206c40a6a38fda0370a2bf97,eb1287ee1a764fd59fbaac4c8b7bd506,eb1287ee1a764fd59fbaac4c8b7bd506,eb1287ee1a764fd59fbaac4c8b7bd506/1
block-v1:MITxPRO+AMxB+1T2018+type@vertical+block@323fc1a64a984aae8609750444d645f5,323fc1a64a984aae8609750444d645f5,MITxPRO+AMxB+1T2018,vertical,Key Takeaways,NA,250,5,3,6bda96cc20ea416c8fbaf845d7af08b1,28005b53206c40a6a38fda0370a2bf97,323fc1a64a984aae8609750444d645f5,28005b53206c40a6a38fda0370a2bf97,28005b53206c40a6a38fda0370a2bf97/5
block-v1:MITxPRO+AMxB+1T2018+type@html+block@4278a11746804def8e613a8a8da29a7c,4278a11746804def8e613a8a8da29a7c,MITxPRO+AMxB+1T2018,html,Text,NA,251,1,4,6bda96cc20ea416c8fbaf845d7af08b1,28005b53206c40a6a38fda0370a2bf97,323fc1a64a984aae8609750444d645f5,323fc1a64a984aae8609750444d645f5,323fc1a64a984aae8609750444d645f5/1
block-v1:MITxPRO+AMxB+1T2018+type@vertical+block@1968701e78a8494599c8f83026c696ca,1968701e78a8494599c8f83026c696ca,MITxPRO+AMxB+1T2018,vertical,Concept Questions,NA,252,6,3,6bda96cc20ea416c8fbaf845d7af08b1,28005b53206c40a6a38fda0370a2bf97,1968701e78a8494599c8f83026c696ca,28005b53206c40a6a38fda0370a2bf97,28005b53206c40a6a38fda0370a2bf97/6
block-v1:MITxPRO+AMxB+1T2018+type@problem+block@deead91c4b084361847e1f6596966bb8,deead91c4b084361847e1f6596966bb8,MITxPRO+AMxB+1T2018,problem,Question #1,">>The build rate of SLS is slow as compared to alternative polymer AM processes.<<

( ) True
(x) False

[explanation]
SLS is a comparatively fast process as compared to FFF / SLA.  By preheating the powder, material needs relatively little additional energy to achieve melting / fusion.
[explanation]

",253,1,4,6bda96cc20ea416c8fbaf845d7af08b1,28005b53206c40a6a38fda0370a2bf97,1968701e78a8494599c8f83026c696ca,1968701e78a8494599c8f83026c696ca,1968701e78a8494599c8f83026c696ca/1
block-v1:MITxPRO+AMxB+1T2018+type@problem+block@6bcb17967bcb4df9bfc7914614ea438d,6bcb17967bcb4df9bfc7914614ea438d,MITxPRO+AMxB+1T2018,problem,Question #2,">>Identify the major components common to SLS and SLM AM systems.<<

[x] Laser
[x] Scanning mirrors
[x] F-theta lens
[x] Recoater
[x] Powder supply
[x] Powder bed

[explanation]
All are correct.  Common components include elements for energy delivery, namely a laser, scanning mirror, f-theta lens, as well as a powder handling system comprising a recoater, powder supply, and powder bed.  
[explanation]
",254,2,4,6bda96cc20ea416c8fbaf845d7af08b1,28005b53206c40a6a38fda0370a2bf97,1968701e78a8494599c8f83026c696ca,1968701e78a8494599c8f83026c696ca,1968701e78a8494599c8f83026c696ca/2
block-v1:MITxPRO+AMxB+1T2018+type@problem+block@c1cffbf051a6419bb88a3efe70810c03,c1cffbf051a6419bb88a3efe70810c03,MITxPRO+AMxB+1T2018,problem,Question #3,">>Aside from build rate, what other factors make SLS attractive for fabricating polymer parts as compared to FDM or SLA? ||Select all that apply.<<

[x] Parts can be nested in 3D
[x] The parts do not exhibit surface defects from support structure

[explanation]
SLS parts are provided adequate support from the surrounding unfused powder during printing, so support structures are not necessary.  The enables closely packing parts in 3d to more efficiently use the build volume (increases productivity).
[explanation]
",255,3,4,6bda96cc20ea416c8fbaf845d7af08b1,28005b53206c40a6a38fda0370a2bf97,1968701e78a8494599c8f83026c696ca,1968701e78a8494599c8f83026c696ca,1968701e78a8494599c8f83026c696ca/3
block-v1:MITxPRO+AMxB+1T2018+type@problem+block@deb6f01c4aee459aba4573c30370cd9f,deb6f01c4aee459aba4573c30370cd9f,MITxPRO+AMxB+1T2018,problem,Question #4,">>Post processing of SLM parts often comprises:<<

( ) Heat treatment to reduce residual stress
( ) Support material removal
( ) Surface finishing
(x) All of the above


[explanation]
SLM is among the most post-processing intensive AM processes. Components require support material removal and surface finish improvement by machining, as well as heat treatment to improve mechanical properties.
[explanation]
",256,4,4,6bda96cc20ea416c8fbaf845d7af08b1,28005b53206c40a6a38fda0370a2bf97,1968701e78a8494599c8f83026c696ca,1968701e78a8494599c8f83026c696ca,1968701e78a8494599c8f83026c696ca/4
block-v1:MITxPRO+AMxB+1T2018+type@problem+block@712de1d8f0494088af25f2d8990ed903,712de1d8f0494088af25f2d8990ed903,MITxPRO+AMxB+1T2018,problem,Question #5,">>Which of the following factors influence the surface quality of a metal part made by the SLM process? || Select all that apply.<<

[x] Powder particle size
[x] Laser spot size
[x] Layer thickness
[x] Precision of support removal

[explanation]
All are correct.  The combination of powder particle size, laser spot size, and layer thickness all affect the resolution and surface finish of an SLM part. Post processing for support removal is also critical, as this machining operation may improve, though not eliminate, surface roughness.
[explanation]

",257,5,4,6bda96cc20ea416c8fbaf845d7af08b1,28005b53206c40a6a38fda0370a2bf97,1968701e78a8494599c8f83026c696ca,1968701e78a8494599c8f83026c696ca,1968701e78a8494599c8f83026c696ca/5
block-v1:MITxPRO+AMxB+1T2018+type@problem+block@bcfaf0a85a4c4bb1b5f38a5334a89bc7,bcfaf0a85a4c4bb1b5f38a5334a89bc7,MITxPRO+AMxB+1T2018,problem,Question #6,">>To be compatible with SLM, feedstock must be:||Select all that apply. <<

[x] In powder form
[ ] Steel or aluminum alloys
[x] Capable of withstanding rapid heating and cooling
[ ] Insensitive to oxidation at high temperature

[explanation]
Feedstock must be in powder form for recoating, and be able to survive the rapid heating and cooling inherent to the process.  A wide range of metals may be printed in SLM, including light alloys, steels, superalloys, and refractory metals, in part because oxidation is mitigated by the inert build environment.  However, the material must maintain its properties despite the rapid temperature changes; most castable alloys are also SLM compatible. Many SLM materials are oxidation sensitive, yet this is managed by maintaining an inert build atmosphere.
[/explanation]",258,6,4,6bda96cc20ea416c8fbaf845d7af08b1,28005b53206c40a6a38fda0370a2bf97,1968701e78a8494599c8f83026c696ca,1968701e78a8494599c8f83026c696ca,1968701e78a8494599c8f83026c696ca/6
block-v1:MITxPRO+AMxB+1T2018+type@problem+block@70ce3c11df2441369632b5e4c33440b2,70ce3c11df2441369632b5e4c33440b2,MITxPRO+AMxB+1T2018,problem,Question #7,">>In SLM, the microstructure (i.e. grain size, texture, and orientation) of the part:||Select all that apply. <<

[x] May vary locally according to the local temperature and cooling rate included by part geometry and process parameters.
[x] May be different according to the material and process parameters selected.
[ ] With present technology, is directly specified as an input parameter in the design software.
[x] Influences the mechanical properties of the part.

[explanation]
Composition and time-temperature history affect the microstructure of SLM components.  The microstructure produced is a function of process parameters, component geometry (e.g. reduced thermal conduction from the melt pool when printing overhanging features), and metallurgical properties of the feedstock.  Critically, microstructure can have a considerable effect on the mechanical properties of a component, thus it would be advantageous to control it during processing.  While possible from a process-control standpoint, it is currently infeasible to model the SLM process with sufficient fidelity to generate the toolpaths and process parameters necessary to control microstructure.
[explanation]
",259,7,4,6bda96cc20ea416c8fbaf845d7af08b1,28005b53206c40a6a38fda0370a2bf97,1968701e78a8494599c8f83026c696ca,1968701e78a8494599c8f83026c696ca,1968701e78a8494599c8f83026c696ca/7
block-v1:MITxPRO+AMxB+1T2018+type@problem+block@631404452a894b47949846af85b65a75,631404452a894b47949846af85b65a75,MITxPRO+AMxB+1T2018,problem,Question #8,">>Compared to SLS, the high-speed sintering (HSS) and multi-jet fusion (MJF) processes: ||Select all that apply. <<

[ ] Work with metals
[x] Use infrared lamps to fuse the polymer powder
[x] Require inkjet deposition of an infrared absorbing agent prior to fusion
[ ] Scan the infrared lamp along a series of component contours, just like the laser beam in SLS

[explanation]
HSS and MJF use an inkjet head to deposit infrared absorptive pigment where the feedstock is to be fused.  Because the infrared radiation does not need to be precisely directed, several infrared lamps are typically used to irradiate the entire build platform, or a single lamp is swept across it, at a much slower speed (~0.1 m/s versus ~1-10 m/s) than the laser scanning in SLS.  Metals are not compatible with these processing methods, due to the higher temperatures and heat flux required to melt them.
[explanation]
",260,8,4,6bda96cc20ea416c8fbaf845d7af08b1,28005b53206c40a6a38fda0370a2bf97,1968701e78a8494599c8f83026c696ca,1968701e78a8494599c8f83026c696ca,1968701e78a8494599c8f83026c696ca/8
block-v1:MITxPRO+AMxB+1T2018+type@sequential+block@26ce560fdce147dda5bbc4125cff45dc,26ce560fdce147dda5bbc4125cff45dc,MITxPRO+AMxB+1T2018,sequential,Material Jetting (40 min),NA,261,5,2,6bda96cc20ea416c8fbaf845d7af08b1,26ce560fdce147dda5bbc4125cff45dc,NA,6bda96cc20ea416c8fbaf845d7af08b1,6bda96cc20ea416c8fbaf845d7af08b1/5
block-v1:MITxPRO+AMxB+1T2018+type@vertical+block@c7fe2b8f202c44049c3b249f1726c1e8,c7fe2b8f202c44049c3b249f1726c1e8,MITxPRO+AMxB+1T2018,vertical,Introduction to Material Jetting AM,NA,262,1,3,6bda96cc20ea416c8fbaf845d7af08b1,26ce560fdce147dda5bbc4125cff45dc,c7fe2b8f202c44049c3b249f1726c1e8,26ce560fdce147dda5bbc4125cff45dc,26ce560fdce147dda5bbc4125cff45dc/1
block-v1:MITxPRO+AMxB+1T2018+type@html+block@8a10cc79e71240fbbaef15137c988bf5,8a10cc79e71240fbbaef15137c988bf5,MITxPRO+AMxB+1T2018,html,NA,NA,263,1,4,6bda96cc20ea416c8fbaf845d7af08b1,26ce560fdce147dda5bbc4125cff45dc,c7fe2b8f202c44049c3b249f1726c1e8,c7fe2b8f202c44049c3b249f1726c1e8,c7fe2b8f202c44049c3b249f1726c1e8/1
block-v1:MITxPRO+AMxB+1T2018+type@video+block@d6f5e62f53b24133ad80b6ae4fbb1c67,d6f5e62f53b24133ad80b6ae4fbb1c67,MITxPRO+AMxB+1T2018,video,Introduction to Material Jetting AM,NA,264,2,4,6bda96cc20ea416c8fbaf845d7af08b1,26ce560fdce147dda5bbc4125cff45dc,c7fe2b8f202c44049c3b249f1726c1e8,c7fe2b8f202c44049c3b249f1726c1e8,c7fe2b8f202c44049c3b249f1726c1e8/2
block-v1:MITxPRO+AMxB+1T2018+type@html+block@22f8ee5d537a46cfb33f6713a2ec6a6a,22f8ee5d537a46cfb33f6713a2ec6a6a,MITxPRO+AMxB+1T2018,html,NA,NA,265,3,4,6bda96cc20ea416c8fbaf845d7af08b1,26ce560fdce147dda5bbc4125cff45dc,c7fe2b8f202c44049c3b249f1726c1e8,c7fe2b8f202c44049c3b249f1726c1e8,c7fe2b8f202c44049c3b249f1726c1e8/3
block-v1:MITxPRO+AMxB+1T2018+type@vertical+block@b76b4922679b4f17b8cea1d877663ea4,b76b4922679b4f17b8cea1d877663ea4,MITxPRO+AMxB+1T2018,vertical,Workflow,NA,266,2,3,6bda96cc20ea416c8fbaf845d7af08b1,26ce560fdce147dda5bbc4125cff45dc,b76b4922679b4f17b8cea1d877663ea4,26ce560fdce147dda5bbc4125cff45dc,26ce560fdce147dda5bbc4125cff45dc/2
block-v1:MITxPRO+AMxB+1T2018+type@html+block@0cd55e8d087d4dd7b4abe0c9eeb53ee9,0cd55e8d087d4dd7b4abe0c9eeb53ee9,MITxPRO+AMxB+1T2018,html,NA,NA,267,1,4,6bda96cc20ea416c8fbaf845d7af08b1,26ce560fdce147dda5bbc4125cff45dc,b76b4922679b4f17b8cea1d877663ea4,b76b4922679b4f17b8cea1d877663ea4,b76b4922679b4f17b8cea1d877663ea4/1
block-v1:MITxPRO+AMxB+1T2018+type@video+block@43334af9e23541758eae3f163f0233ca,43334af9e23541758eae3f163f0233ca,MITxPRO+AMxB+1T2018,video,Material Jetting Workflow ,NA,268,2,4,6bda96cc20ea416c8fbaf845d7af08b1,26ce560fdce147dda5bbc4125cff45dc,b76b4922679b4f17b8cea1d877663ea4,b76b4922679b4f17b8cea1d877663ea4,b76b4922679b4f17b8cea1d877663ea4/2
block-v1:MITxPRO+AMxB+1T2018+type@html+block@b6e111cfb4a9471b8d1efe4384681e27,b6e111cfb4a9471b8d1efe4384681e27,MITxPRO+AMxB+1T2018,html,NA,NA,269,3,4,6bda96cc20ea416c8fbaf845d7af08b1,26ce560fdce147dda5bbc4125cff45dc,b76b4922679b4f17b8cea1d877663ea4,b76b4922679b4f17b8cea1d877663ea4,b76b4922679b4f17b8cea1d877663ea4/3
block-v1:MITxPRO+AMxB+1T2018+type@vertical+block@b6307610d77e44c4873497eb70a728e0,b6307610d77e44c4873497eb70a728e0,MITxPRO+AMxB+1T2018,vertical,Materials and Length Scales,NA,270,3,3,6bda96cc20ea416c8fbaf845d7af08b1,26ce560fdce147dda5bbc4125cff45dc,b6307610d77e44c4873497eb70a728e0,26ce560fdce147dda5bbc4125cff45dc,26ce560fdce147dda5bbc4125cff45dc/3
block-v1:MITxPRO+AMxB+1T2018+type@html+block@0552f7dc52d14cf5b15daed9c4229342,0552f7dc52d14cf5b15daed9c4229342,MITxPRO+AMxB+1T2018,html,NA,NA,271,1,4,6bda96cc20ea416c8fbaf845d7af08b1,26ce560fdce147dda5bbc4125cff45dc,b6307610d77e44c4873497eb70a728e0,b6307610d77e44c4873497eb70a728e0,b6307610d77e44c4873497eb70a728e0/1
block-v1:MITxPRO+AMxB+1T2018+type@vertical+block@cfded70713da4aa6982d9340e2dd3fef,cfded70713da4aa6982d9340e2dd3fef,MITxPRO+AMxB+1T2018,vertical,Key Takeaways,NA,272,4,3,6bda96cc20ea416c8fbaf845d7af08b1,26ce560fdce147dda5bbc4125cff45dc,cfded70713da4aa6982d9340e2dd3fef,26ce560fdce147dda5bbc4125cff45dc,26ce560fdce147dda5bbc4125cff45dc/4
block-v1:MITxPRO+AMxB+1T2018+type@html+block@151ff258d4a74e6dbe9efde0ce31b457,151ff258d4a74e6dbe9efde0ce31b457,MITxPRO+AMxB+1T2018,html,NA,NA,273,1,4,6bda96cc20ea416c8fbaf845d7af08b1,26ce560fdce147dda5bbc4125cff45dc,cfded70713da4aa6982d9340e2dd3fef,cfded70713da4aa6982d9340e2dd3fef,cfded70713da4aa6982d9340e2dd3fef/1
block-v1:MITxPRO+AMxB+1T2018+type@vertical+block@f6c8044d01774d34a93c3b1c2ca22122,f6c8044d01774d34a93c3b1c2ca22122,MITxPRO+AMxB+1T2018,vertical,Concept Questions,NA,274,5,3,6bda96cc20ea416c8fbaf845d7af08b1,26ce560fdce147dda5bbc4125cff45dc,f6c8044d01774d34a93c3b1c2ca22122,26ce560fdce147dda5bbc4125cff45dc,26ce560fdce147dda5bbc4125cff45dc/5
block-v1:MITxPRO+AMxB+1T2018+type@problem+block@c1e3057887ae4756b3983ee71103080a,c1e3057887ae4756b3983ee71103080a,MITxPRO+AMxB+1T2018,problem,Question #1,">>Which of the following statements (choose one) is <b>true</b> about material jetting additive manufacturing?<<

( ) The strength and modulus of parts made by material jetting are always the same as injection molded parts
(x) Multi-color and multi-material parts can be fabricated with a high level of detail
( ) Because individual droplets of material must be ejected from a nozzle, material jetting is not scalable to large parts

[Explanation] 
Material jetting AM is capable of depositing inks of various colors and mechanical properties; therefore, multi-color and multi-material parts can be fabricated with a high level of detail.
[Explanation]

",275,1,4,6bda96cc20ea416c8fbaf845d7af08b1,26ce560fdce147dda5bbc4125cff45dc,f6c8044d01774d34a93c3b1c2ca22122,f6c8044d01774d34a93c3b1c2ca22122,f6c8044d01774d34a93c3b1c2ca22122/1
block-v1:MITxPRO+AMxB+1T2018+type@problem+block@4ddee52f520141a192396264e12e939c,4ddee52f520141a192396264e12e939c,MITxPRO+AMxB+1T2018,problem,Question #2,">>The resolution of material jetting AM is limited by: <<

( ) The properties of the ink, such as its surface tension and viscosity
( ) The printhead nozzle diameter
( ) The dynamics of landing and spreading of the droplet when it hits the part/substrate
(x) All of the above
( ) None of the above

[Explanation] 
The resolution of material jetting AM is limited by the nozzle diameter and the rheological properties of the ink, which together influence the size of the ejected droplet.  The size of the ejected droplet, and how it spreads upon impact with the substrate, define the resolution of material jetting AM.
[Explanation] ",276,2,4,6bda96cc20ea416c8fbaf845d7af08b1,26ce560fdce147dda5bbc4125cff45dc,f6c8044d01774d34a93c3b1c2ca22122,f6c8044d01774d34a93c3b1c2ca22122,f6c8044d01774d34a93c3b1c2ca22122/2
block-v1:MITxPRO+AMxB+1T2018+type@problem+block@2a07f16983744ee4b619e6822558732e,2a07f16983744ee4b619e6822558732e,MITxPRO+AMxB+1T2018,problem,Question #3,">>What materials can be used in the process of material jetting additive manufacturing? || Select all that apply. <<

[x] Photopolymers
[ ] Fiber-reinforced composites
[X] Nanoparticle inks
[x] Wax
",277,3,4,6bda96cc20ea416c8fbaf845d7af08b1,26ce560fdce147dda5bbc4125cff45dc,f6c8044d01774d34a93c3b1c2ca22122,f6c8044d01774d34a93c3b1c2ca22122,f6c8044d01774d34a93c3b1c2ca22122/3
block-v1:MITxPRO+AMxB+1T2018+type@problem+block@3b80b63e802243169ed3dc0ceba87a81,3b80b63e802243169ed3dc0ceba87a81,MITxPRO+AMxB+1T2018,problem,Question #4,">>Material jetting sometimes involves jetting of polymers immediately followed by UV curing.  As a result, no support material is required for overhangs and arches. <<

( ) True
(x) False

[Explanation] False; as dictated by the part geometry, material jetting AM requires support material during the build.  When the droplet lands on the part, it must have a supporting surface to land upon.  Therefore, it is generally not possible to build even short overhangs without underlying support material.
[Explanation]",278,4,4,6bda96cc20ea416c8fbaf845d7af08b1,26ce560fdce147dda5bbc4125cff45dc,f6c8044d01774d34a93c3b1c2ca22122,f6c8044d01774d34a93c3b1c2ca22122,f6c8044d01774d34a93c3b1c2ca22122/4
block-v1:MITxPRO+AMxB+1T2018+type@problem+block@750c556f3cae4c2db33e983c7c72db60,750c556f3cae4c2db33e983c7c72db60,MITxPRO+AMxB+1T2018,problem,Question #5,">>Consider the use of material jetting to fabricate metal or ceramic parts. Why is it favorable to use metal or ceramic nanoparticles in the ink, rather than liquid metal or ceramic?||Select all the true statements. <<

[ ] Nanoparticles do not form agglomerations like larger particles do
[x] Nanoparticles have a lower sintering onset temperature than larger particles and sinter more rapidly than larger particles
[x] A nanoparticle ink can be jetted at much lower temperature than a molten metal or ceramic
[ ] Nanoparticle inks, per unit volume, are more cost-effective than bulk metals and ceramics


[Explanation] Sintering onset temperature decreases with particle size and nanoparticles tend to sinter more rapidly than larger particles due to smaller diffusion distances. Nanoparticle inks can be jet at lower temperatures than metal or ceramic melting temperatures because the nanoparticles are dispersed in a carrier liquid such as a common solvent.
[Explanation]",279,5,4,6bda96cc20ea416c8fbaf845d7af08b1,26ce560fdce147dda5bbc4125cff45dc,f6c8044d01774d34a93c3b1c2ca22122,f6c8044d01774d34a93c3b1c2ca22122,f6c8044d01774d34a93c3b1c2ca22122/5
block-v1:MITxPRO+AMxB+1T2018+type@sequential+block@a807fe17f06a4b3f8ac0d5e97ec3aae9,a807fe17f06a4b3f8ac0d5e97ec3aae9,MITxPRO+AMxB+1T2018,sequential,Binder Jetting (40 min),NA,280,6,2,6bda96cc20ea416c8fbaf845d7af08b1,a807fe17f06a4b3f8ac0d5e97ec3aae9,NA,6bda96cc20ea416c8fbaf845d7af08b1,6bda96cc20ea416c8fbaf845d7af08b1/6
block-v1:MITxPRO+AMxB+1T2018+type@vertical+block@24c7e48822894ed19ee2fbfbe27f9483,24c7e48822894ed19ee2fbfbe27f9483,MITxPRO+AMxB+1T2018,vertical,Introduction to Binder Jetting AM,NA,281,1,3,6bda96cc20ea416c8fbaf845d7af08b1,a807fe17f06a4b3f8ac0d5e97ec3aae9,24c7e48822894ed19ee2fbfbe27f9483,a807fe17f06a4b3f8ac0d5e97ec3aae9,a807fe17f06a4b3f8ac0d5e97ec3aae9/1
block-v1:MITxPRO+AMxB+1T2018+type@html+block@aedac84ad12f487db1c88dbe3c82abde,aedac84ad12f487db1c88dbe3c82abde,MITxPRO+AMxB+1T2018,html,NA,NA,282,1,4,6bda96cc20ea416c8fbaf845d7af08b1,a807fe17f06a4b3f8ac0d5e97ec3aae9,24c7e48822894ed19ee2fbfbe27f9483,24c7e48822894ed19ee2fbfbe27f9483,24c7e48822894ed19ee2fbfbe27f9483/1
block-v1:MITxPRO+AMxB+1T2018+type@video+block@44a09f185c624f388d29e488f28999d2,44a09f185c624f388d29e488f28999d2,MITxPRO+AMxB+1T2018,video,Introduction to Binder Jetting AM,NA,283,2,4,6bda96cc20ea416c8fbaf845d7af08b1,a807fe17f06a4b3f8ac0d5e97ec3aae9,24c7e48822894ed19ee2fbfbe27f9483,24c7e48822894ed19ee2fbfbe27f9483,24c7e48822894ed19ee2fbfbe27f9483/2
block-v1:MITxPRO+AMxB+1T2018+type@html+block@41f2083f68e34e818c645e3b5fe1f3a6,41f2083f68e34e818c645e3b5fe1f3a6,MITxPRO+AMxB+1T2018,html,NA,NA,284,3,4,6bda96cc20ea416c8fbaf845d7af08b1,a807fe17f06a4b3f8ac0d5e97ec3aae9,24c7e48822894ed19ee2fbfbe27f9483,24c7e48822894ed19ee2fbfbe27f9483,24c7e48822894ed19ee2fbfbe27f9483/3
block-v1:MITxPRO+AMxB+1T2018+type@vertical+block@a3e2a64414524c0199feb7dc3d757d5d,a3e2a64414524c0199feb7dc3d757d5d,MITxPRO+AMxB+1T2018,vertical,Workflow,NA,285,2,3,6bda96cc20ea416c8fbaf845d7af08b1,a807fe17f06a4b3f8ac0d5e97ec3aae9,a3e2a64414524c0199feb7dc3d757d5d,a807fe17f06a4b3f8ac0d5e97ec3aae9,a807fe17f06a4b3f8ac0d5e97ec3aae9/2
block-v1:MITxPRO+AMxB+1T2018+type@html+block@8c70a939146b49cd91d826eaa1b1aaf8,8c70a939146b49cd91d826eaa1b1aaf8,MITxPRO+AMxB+1T2018,html,NA,NA,286,1,4,6bda96cc20ea416c8fbaf845d7af08b1,a807fe17f06a4b3f8ac0d5e97ec3aae9,a3e2a64414524c0199feb7dc3d757d5d,a3e2a64414524c0199feb7dc3d757d5d,a3e2a64414524c0199feb7dc3d757d5d/1
block-v1:MITxPRO+AMxB+1T2018+type@video+block@0fc9573794ea433ca88f5be6758b560e,0fc9573794ea433ca88f5be6758b560e,MITxPRO+AMxB+1T2018,video,Video,NA,287,2,4,6bda96cc20ea416c8fbaf845d7af08b1,a807fe17f06a4b3f8ac0d5e97ec3aae9,a3e2a64414524c0199feb7dc3d757d5d,a3e2a64414524c0199feb7dc3d757d5d,a3e2a64414524c0199feb7dc3d757d5d/2
block-v1:MITxPRO+AMxB+1T2018+type@html+block@f5040720d39f47cda6c8744f087759d2,f5040720d39f47cda6c8744f087759d2,MITxPRO+AMxB+1T2018,html,Text,NA,288,3,4,6bda96cc20ea416c8fbaf845d7af08b1,a807fe17f06a4b3f8ac0d5e97ec3aae9,a3e2a64414524c0199feb7dc3d757d5d,a3e2a64414524c0199feb7dc3d757d5d,a3e2a64414524c0199feb7dc3d757d5d/3
block-v1:MITxPRO+AMxB+1T2018+type@vertical+block@2f400a813a35472291e112e3d40755a0,2f400a813a35472291e112e3d40755a0,MITxPRO+AMxB+1T2018,vertical,Materials and Length Scales,NA,289,3,3,6bda96cc20ea416c8fbaf845d7af08b1,a807fe17f06a4b3f8ac0d5e97ec3aae9,2f400a813a35472291e112e3d40755a0,a807fe17f06a4b3f8ac0d5e97ec3aae9,a807fe17f06a4b3f8ac0d5e97ec3aae9/3
block-v1:MITxPRO+AMxB+1T2018+type@html+block@cfc8fb9e455e4fc592f63e75803bc5e9,cfc8fb9e455e4fc592f63e75803bc5e9,MITxPRO+AMxB+1T2018,html,Text,NA,290,1,4,6bda96cc20ea416c8fbaf845d7af08b1,a807fe17f06a4b3f8ac0d5e97ec3aae9,2f400a813a35472291e112e3d40755a0,2f400a813a35472291e112e3d40755a0,2f400a813a35472291e112e3d40755a0/1
block-v1:MITxPRO+AMxB+1T2018+type@vertical+block@3019d93fbfac4f57929455a474f21b6c,3019d93fbfac4f57929455a474f21b6c,MITxPRO+AMxB+1T2018,vertical,Key Takeaways,NA,291,4,3,6bda96cc20ea416c8fbaf845d7af08b1,a807fe17f06a4b3f8ac0d5e97ec3aae9,3019d93fbfac4f57929455a474f21b6c,a807fe17f06a4b3f8ac0d5e97ec3aae9,a807fe17f06a4b3f8ac0d5e97ec3aae9/4
