id,courseID,mod_type,order,chpModLabel,seqModLabel,stds,count,x,y
902dff85d0d34920814ee3729329d2d2,MITxPRO+AMxB+1T2018,problem,146,Week 2: Additive Manufacturing Processes (5 hrs),Concept Questions-Question 2,169,580,335.11716f,1124.0574f
6be9622646964f02a8368b937bd8a304,MITxPRO+AMxB+1T2018,problem,147,Week 2: Additive Manufacturing Processes (5 hrs),Concept Questions-Question 3,169,596,368.1011f,1095.6294f
8460c1a442324bf6a54498d85b28cfe0,MITxPRO+AMxB+1T2018,problem,148,Week 2: Additive Manufacturing Processes (5 hrs),Concept Questions-Question 4,169,790,340.9511f,1058.9492f
c08a68b3db574534a7bee42ec660d1a3,MITxPRO+AMxB+1T2018,problem,149,Week 2: Additive Manufacturing Processes (5 hrs),Concept Questions-Question 5,169,568,296.0654f,1075.96f
2126522cd4b94bd68b2999261978d881,MITxPRO+AMxB+1T2018,html,150,Week 2: Additive Manufacturing Processes (5 hrs),Introduction to Photopolymerization AM-Html,169,906,190.79118f,1075.5984f
3de7431267b04318bd0e9501f80a019d,MITxPRO+AMxB+1T2018,video,151,Week 2: Additive Manufacturing Processes (5 hrs),Introduction to Photopolymerization AM-Introduction to Photopolymerization AM,167,2335,139.43803f,1007.8859f
5cfb1ef0ace24db58889425cf90e8268,MITxPRO+AMxB+1T2018,html,152,Week 2: Additive Manufacturing Processes (5 hrs),Introduction to Photopolymerization AM-Html,6,9,121.46166f,1203.4762f
67aa56ef4f504d889c6068052bab302b,MITxPRO+AMxB+1T2018,html,153,Week 2: Additive Manufacturing Processes (5 hrs),Workflow-Html,169,515,73.863f,1028.9393f
353e3386c40d443197f8dd7cd454bf27,MITxPRO+AMxB+1T2018,video,154,Week 2: Additive Manufacturing Processes (5 hrs),Workflow-SLA Workflow ,168,812,30.80886f,1006.77466f
737b9b6ab4e647879105e210e5fe1807,MITxPRO+AMxB+1T2018,html,155,Week 2: Additive Manufacturing Processes (5 hrs),Workflow-Html,3,4,234.87611f,669.4707f
334c250757224648b03c5fcdc8ab25b4,MITxPRO+AMxB+1T2018,html,156,Week 2: Additive Manufacturing Processes (5 hrs),Materials and Length Scales-Html,169,518,-17.391169f,1020.491f
35fb6234757c420ea8007b976a49044a,MITxPRO+AMxB+1T2018,html,157,Week 2: Additive Manufacturing Processes (5 hrs),Key Takeaways-Html,168,603,-75.7588f,1023.0194f
632447fdff6840a3a11237aa514d7e68,MITxPRO+AMxB+1T2018,problem,158,Week 2: Additive Manufacturing Processes (5 hrs),Concept Questions-Question 1,169,1816,-148.18463f,1022.74365f
48f524e499d548ea91963ba7ab8ad845,MITxPRO+AMxB+1T2018,problem,159,Week 2: Additive Manufacturing Processes (5 hrs),Concept Questions-Question 2,169,637,-126.95826f,960.436f
e1d55c63a2bd4a79aca5c750cc7a6c97,MITxPRO+AMxB+1T2018,problem,160,Week 2: Additive Manufacturing Processes (5 hrs),Concept Questions-Question 3,169,553,-131.05559f,917.29456f
bd441ccd067547a89407ec54fa626f06,MITxPRO+AMxB+1T2018,problem,161,Week 2: Additive Manufacturing Processes (5 hrs),Concept Questions-Question 4,169,573,-175.4739f,920.5119f
f7874e47588041b697e73ba41e6e407c,MITxPRO+AMxB+1T2018,problem,162,Week 2: Additive Manufacturing Processes (5 hrs),Concept Questions-Question 5,169,867,-191.16331f,964.3197f
26772bf1f08f4f96ab44e6007c4c6976,MITxPRO+AMxB+1T2018,html,163,Week 2: Additive Manufacturing Processes (5 hrs),Introduction to Powder Bed Fusion AM-Html,169,1391,-290.7753f,1063.8829f
9b0b3df2c14144d49b56a90c54cb748a,MITxPRO+AMxB+1T2018,video,164,Week 2: Additive Manufacturing Processes (5 hrs),Introduction to Powder Bed Fusion AM-Introduction to Powder Bed Fusion AM,169,3107,-368.4706f,991.924f
3e4ef77de6bf43dd8ba014f6897dcae6,MITxPRO+AMxB+1T2018,html,165,Week 2: Additive Manufacturing Processes (5 hrs),Introduction to Powder Bed Fusion AM-Html,12,24,-411.2561f,795.5911f
b44d071a81c142198d7e7ca14f5442f6,MITxPRO+AMxB+1T2018,html,166,Week 2: Additive Manufacturing Processes (5 hrs),Workflow: Selective Laser Sintering-Duplicate of '',169,817,-423.26602f,1065.6748f
2a3d8b5f6991442cbf17871398487920,MITxPRO+AMxB+1T2018,video,167,Week 2: Additive Manufacturing Processes (5 hrs),Workflow: Selective Laser Sintering-SLS Workflow ,167,865,-474.0718f,1046.3976f
5e42a1b1cce24e97b69466e3d9d02a98,MITxPRO+AMxB+1T2018,html,168,Week 2: Additive Manufacturing Processes (5 hrs),Workflow: Selective Laser Sintering-Html,1,1,-861.0731f,757.169f
6b640336506d4155b1388785aab42fca,MITxPRO+AMxB+1T2018,html,169,Week 2: Additive Manufacturing Processes (5 hrs),Workflow: Selective Laser Melting-Html,169,1004,-509.00275f,1099.1978f
5b303a0f1b8c4aa4be49f74f2fc89c9e,MITxPRO+AMxB+1T2018,video,170,Week 2: Additive Manufacturing Processes (5 hrs),Workflow: Selective Laser Melting-SLM Workflow ,166,1258,-570.93256f,1134.1721f
05777fc145714e21b5bc652ac8cec7cf,MITxPRO+AMxB+1T2018,html,171,Week 2: Additive Manufacturing Processes (5 hrs),Workflow: Selective Laser Melting-Html,2,2,-1180.6622f,1188.7253f
b47999fa192a4c07897ef0655c1f458f,MITxPRO+AMxB+1T2018,html,172,Week 2: Additive Manufacturing Processes (5 hrs),Materials and Length Scales-Html,169,914,-530.38806f,1192.3063f
4278a11746804def8e613a8a8da29a7c,MITxPRO+AMxB+1T2018,html,173,Week 2: Additive Manufacturing Processes (5 hrs),Key Takeaways-Html,169,806,-515.30145f,1259.6669f
deead91c4b084361847e1f6596966bb8,MITxPRO+AMxB+1T2018,problem,174,Week 2: Additive Manufacturing Processes (5 hrs),Concept Questions-Question 1,169,1745,-486.71942f,1338.1431f
6bcb17967bcb4df9bfc7914614ea438d,MITxPRO+AMxB+1T2018,problem,175,Week 2: Additive Manufacturing Processes (5 hrs),Concept Questions-Question 2,169,761,-418.13715f,1326.721f
c1cffbf051a6419bb88a3efe70810c03,MITxPRO+AMxB+1T2018,problem,176,Week 2: Additive Manufacturing Processes (5 hrs),Concept Questions-Question 3,169,778,-366.1528f,1331.9354f
deb6f01c4aee459aba4573c30370cd9f,MITxPRO+AMxB+1T2018,problem,177,Week 2: Additive Manufacturing Processes (5 hrs),Concept Questions-Question 4,169,562,-333.2065f,1366.8076f
712de1d8f0494088af25f2d8990ed903,MITxPRO+AMxB+1T2018,problem,178,Week 2: Additive Manufacturing Processes (5 hrs),Concept Questions-Question 5,169,784,-352.06827f,1411.3763f
bcfaf0a85a4c4bb1b5f38a5334a89bc7,MITxPRO+AMxB+1T2018,problem,179,Week 2: Additive Manufacturing Processes (5 hrs),Concept Questions-Question 6,169,870,-405.68707f,1416.8987f
70ce3c11df2441369632b5e4c33440b2,MITxPRO+AMxB+1T2018,problem,180,Week 2: Additive Manufacturing Processes (5 hrs),Concept Questions-Question 7,166,809,-459.29947f,1432.1335f
631404452a894b47949846af85b65a75,MITxPRO+AMxB+1T2018,problem,181,Week 2: Additive Manufacturing Processes (5 hrs),Concept Questions-Question 8,169,896,-516.1825f,1419.1024f
8a10cc79e71240fbbaef15137c988bf5,MITxPRO+AMxB+1T2018,html,182,Week 2: Additive Manufacturing Processes (5 hrs),Introduction to Material Jetting AM-Html,169,951,-541.86206f,1562.7704f
d6f5e62f53b24133ad80b6ae4fbb1c67,MITxPRO+AMxB+1T2018,video,183,Week 2: Additive Manufacturing Processes (5 hrs),Introduction to Material Jetting AM-Introduction to Material Jetting AM,169,2993,-578.75586f,1653.4819f
22f8ee5d537a46cfb33f6713a2ec6a6a,MITxPRO+AMxB+1T2018,html,184,Week 2: Additive Manufacturing Processes (5 hrs),Introduction to Material Jetting AM-Html,8,38,-1022.3971f,1334.3534f
0cd55e8d087d4dd7b4abe0c9eeb53ee9,MITxPRO+AMxB+1T2018,html,185,Week 2: Additive Manufacturing Processes (5 hrs),Workflow-Html,168,571,-561.59717f,1732.6155f
43334af9e23541758eae3f163f0233ca,MITxPRO+AMxB+1T2018,video,186,Week 2: Additive Manufacturing Processes (5 hrs),Workflow-Material Jetting Workflow ,167,876,-537.5852f,1775.8112f
b6e111cfb4a9471b8d1efe4384681e27,MITxPRO+AMxB+1T2018,html,187,Week 2: Additive Manufacturing Processes (5 hrs),Workflow-Html,6,7,-282.4829f,2071.8438f
0552f7dc52d14cf5b15daed9c4229342,MITxPRO+AMxB+1T2018,html,188,Week 2: Additive Manufacturing Processes (5 hrs),Materials and Length Scales-Html,168,597,-580.77924f,1804.0681f
151ff258d4a74e6dbe9efde0ce31b457,MITxPRO+AMxB+1T2018,html,189,Week 2: Additive Manufacturing Processes (5 hrs),Key Takeaways-Html,169,579,-611.55304f,1853.2036f
c1e3057887ae4756b3983ee71103080a,MITxPRO+AMxB+1T2018,problem,190,Week 2: Additive Manufacturing Processes (5 hrs),Concept Questions-Question 1,169,1409,-654.04456f,1915.3584f
4ddee52f520141a192396264e12e939c,MITxPRO+AMxB+1T2018,problem,191,Week 2: Additive Manufacturing Processes (5 hrs),Concept Questions-Question 2,169,587,-597.3527f,1934.6425f
2a07f16983744ee4b619e6822558732e,MITxPRO+AMxB+1T2018,problem,192,Week 2: Additive Manufacturing Processes (5 hrs),Concept Questions-Question 3,169,702,-562.4256f,1964.0338f
3b80b63e802243169ed3dc0ceba87a81,MITxPRO+AMxB+1T2018,problem,193,Week 2: Additive Manufacturing Processes (5 hrs),Concept Questions-Question 4,169,539,-591.2871f,1999.9788f
750c556f3cae4c2db33e983c7c72db60,MITxPRO+AMxB+1T2018,problem,194,Week 2: Additive Manufacturing Processes (5 hrs),Concept Questions-Question 5,169,960,-640.3371f,1982.8054f
aedac84ad12f487db1c88dbe3c82abde,MITxPRO+AMxB+1T2018,html,195,Week 2: Additive Manufacturing Processes (5 hrs),Introduction to Binder Jetting AM-Html,169,969,-747.6959f,1979.0643f
44a09f185c624f388d29e488f28999d2,MITxPRO+AMxB+1T2018,video,196,Week 2: Additive Manufacturing Processes (5 hrs),Introduction to Binder Jetting AM-Introduction to Binder Jetting AM,167,2422,-784.16254f,2059.8398f
41f2083f68e34e818c645e3b5fe1f3a6,MITxPRO+AMxB+1T2018,html,197,Week 2: Additive Manufacturing Processes (5 hrs),Introduction to Binder Jetting AM-Html,5,13,-548.02515f,2291.3674f
8c70a939146b49cd91d826eaa1b1aaf8,MITxPRO+AMxB+1T2018,html,198,Week 2: Additive Manufacturing Processes (5 hrs),Workflow-Html,169,568,-856.26843f,2035.7493f
0fc9573794ea433ca88f5be6758b560e,MITxPRO+AMxB+1T2018,video,199,Week 2: Additive Manufacturing Processes (5 hrs),Workflow-Video,167,1191,-895.4795f,2069.088f
f5040720d39f47cda6c8744f087759d2,MITxPRO+AMxB+1T2018,html,200,Week 2: Additive Manufacturing Processes (5 hrs),Workflow-Html,5,5,-273.95422f,2086.147f
cfc8fb9e455e4fc592f63e75803bc5e9,MITxPRO+AMxB+1T2018,html,201,Week 2: Additive Manufacturing Processes (5 hrs),Materials and Length Scales-Html,169,615,-937.8346f,2036.7119f
4454aaa65b6d49ca89add710ba15514e,MITxPRO+AMxB+1T2018,html,202,Week 2: Additive Manufacturing Processes (5 hrs),Key Takeaways-Html,169,610,-997.19446f,2020.0927f
b417ce5230004e449eb68bbbca8930d9,MITxPRO+AMxB+1T2018,problem,203,Week 2: Additive Manufacturing Processes (5 hrs),Concept Questions-Question 1,169,1609,-1070.2748f,2016.4785f
519a3ce144b042f09bc9f27f33267c71,MITxPRO+AMxB+1T2018,problem,204,Week 2: Additive Manufacturing Processes (5 hrs),Concept Questions-Question 2,169,633,-1059.4999f,2079.796f
1c6f3c34f7cc4c9b94c4e8d737f587c6,MITxPRO+AMxB+1T2018,problem,205,Week 2: Additive Manufacturing Processes (5 hrs),Concept Questions-Question 3,169,531,-1074.0428f,2122.387f
d8424937df4a417f80f02a8a69eee970,MITxPRO+AMxB+1T2018,problem,206,Week 2: Additive Manufacturing Processes (5 hrs),Concept Questions-Question 4,169,907,-1121.1057f,2110.4673f
4be8a36bf92f42cd8fbd28d32417459c,MITxPRO+AMxB+1T2018,problem,207,Week 2: Additive Manufacturing Processes (5 hrs),Concept Questions-Question 5,169,777,-1129.2733f,2058.4072f
1f5002403e13485da7e7b1f5896e81ee,MITxPRO+AMxB+1T2018,html,208,Week 2: Additive Manufacturing Processes (5 hrs),Introduction to Directed Energy Deposition AM-Html,169,947,-1200.5112f,1950.5095f
46cd00fd3cd84c52a7161a7eafdb9268,MITxPRO+AMxB+1T2018,video,209,Week 2: Additive Manufacturing Processes (5 hrs),Introduction to Directed Energy Deposition AM-Introduction to Directed Energy Deposition AM,169,3334,-1298.658f,1957.5027f
946ced56e0c848f38f9e1a1fb8996535,MITxPRO+AMxB+1T2018,html,210,Week 2: Additive Manufacturing Processes (5 hrs),Introduction to Directed Energy Deposition AM-Html,4,6,-1378.407f,2177.2139f
276eb91bb71649698c5d0281235cbd59,MITxPRO+AMxB+1T2018,html,211,Week 2: Additive Manufacturing Processes (5 hrs),Workflow-Html,169,516,-1335.953f,1884.8552f
9af4973779c443ac986aa5b2a63462d6,MITxPRO+AMxB+1T2018,video,212,Week 2: Additive Manufacturing Processes (5 hrs),Workflow-Video,165,1247,-1386.5604f,1882.9625f
00c23be7a0584af395428ab3a704e552,MITxPRO+AMxB+1T2018,html,213,Week 2: Additive Manufacturing Processes (5 hrs),Workflow-Html,2,2,-1506.0593f,2129.4153f
0e3c2d8cac1e44af8bd7fabc48f8d079,MITxPRO+AMxB+1T2018,html,214,Week 2: Additive Manufacturing Processes (5 hrs),Materials and Length Scales-Html,169,501,-1400.6755f,1833.0181f
c8a31966713e4ef18f4f06cd4a79d374,MITxPRO+AMxB+1T2018,html,215,Week 2: Additive Manufacturing Processes (5 hrs),Key Takeaways-Html,168,520,-1445.6532f,1795.777f
f732776055a94d8d8fd501519588bcc8,MITxPRO+AMxB+1T2018,problem,216,Week 2: Additive Manufacturing Processes (5 hrs),Concept Questions-Question 1,169,1477,-1515.2186f,1772.4977f
71aa8975942747bfa496bcb179836244,MITxPRO+AMxB+1T2018,problem,217,Week 2: Additive Manufacturing Processes (5 hrs),Concept Questions-Question 2,168,519,-1531.4912f,1831.8365f
58bc915ba85341b48f20266cd8bf3050,MITxPRO+AMxB+1T2018,problem,218,Week 2: Additive Manufacturing Processes (5 hrs),Concept Questions-Question 3,168,555,-1552.3427f,1871.0916f
ac3271c843024f538cfe21e21a0504e4,MITxPRO+AMxB+1T2018,problem,219,Week 2: Additive Manufacturing Processes (5 hrs),Concept Questions-Question 4,168,623,-1597.8202f,1870.2682f
123565b06983431e9889eac59f1c0f7b,MITxPRO+AMxB+1T2018,problem,220,Week 2: Additive Manufacturing Processes (5 hrs),Concept Questions-Question 5,168,754,-1605.7146f,1822.5497f
44a49f1cf12f41508cd0ed01b3633f1d,MITxPRO+AMxB+1T2018,problem,221,Week 2: Additive Manufacturing Processes (5 hrs),Concept Questions-Question 6,168,745,-1588.9417f,1773.7816f
61856830155142bcaeace6aa59bd78ff,MITxPRO+AMxB+1T2018,html,222,Week 2: Additive Manufacturing Processes (5 hrs),Introduction to Lamination AM-Html,169,694,-1623.6948f,1659.7856f
b62c41bd1f7041b8af6a7c1ba244ed04,MITxPRO+AMxB+1T2018,video,223,Week 2: Additive Manufacturing Processes (5 hrs),Introduction to Lamination AM-Introduction to Lamition AM,168,1715,-1674.5938f,1613.5822f
7d49c93e6d8248b5917ce5939b0ed199,MITxPRO+AMxB+1T2018,html,224,Week 2: Additive Manufacturing Processes (5 hrs),Introduction to Lamination AM-Html,2,2,-1815.2545f,1854.1975f
1016f8c2803e4955b2ecb470241bcd95,MITxPRO+AMxB+1T2018,html,225,Week 2: Additive Manufacturing Processes (5 hrs),Workflow: Paper LOM-Html,167,421,-1708.7706f,1571.0015f
6125768f1d5e42fb883dbc1aaa84223c,MITxPRO+AMxB+1T2018,video,226,Week 2: Additive Manufacturing Processes (5 hrs),Workflow: Paper LOM-Paper LOM workflow ,163,804,-1753.0436f,1574.1732f
290de671af174739bcd0df683b4afc67,MITxPRO+AMxB+1T2018,html,227,Week 2: Additive Manufacturing Processes (5 hrs),Workflow: Paper LOM-Html,0,0,-1988.442f,1731.9906f
39d452015e8545798e59a5722b3926e6,MITxPRO+AMxB+1T2018,html,228,Week 2: Additive Manufacturing Processes (5 hrs),Workflow: Metal LOM-Html,167,424,-1736.1155f,1530.9974f
861189817e874a78b48adb13db4dd352,MITxPRO+AMxB+1T2018,html,229,Week 2: Additive Manufacturing Processes (5 hrs),Materials and Length Scales-Html,167,503,-1751.246f,1493.9445f
305af948e6fd418db8d32afcba8edec2,MITxPRO+AMxB+1T2018,html,230,Week 2: Additive Manufacturing Processes (5 hrs),Materials and Length Scales-Html,0,0,-1958.9199f,-813.5209f
1e10c4909db04d90ae611fcb24527c0f,MITxPRO+AMxB+1T2018,html,231,Week 2: Additive Manufacturing Processes (5 hrs),Materials and Length Scales-Html,1,2,1205.619f,-1790.6671f
21025d91f3cd4d4f858c2ec35764b5da,MITxPRO+AMxB+1T2018,html,232,Week 2: Additive Manufacturing Processes (5 hrs),Key Takeaways-Html,165,426,-1764.0171f,1454.3461f
1ed230eb23af43aab786739fdd13ea89,MITxPRO+AMxB+1T2018,problem,233,Week 2: Additive Manufacturing Processes (5 hrs),Concept Questions-Question 1,169,1361,-1795.7297f,1405.7091f
57aea84c635d4c42bdea24fcad7ddc04,MITxPRO+AMxB+1T2018,problem,234,Week 2: Additive Manufacturing Processes (5 hrs),Concept Questions-Question 2,169,703,-1833.1007f,1456.1572f
7caa315a66164f50bd8b97b0f43dba18,MITxPRO+AMxB+1T2018,problem,235,Week 2: Additive Manufacturing Processes (5 hrs),Concept Questions-Question 3,169,532,-1873.0464f,1482.61f
aef4930d74cd48de8d774741083e54bc,MITxPRO+AMxB+1T2018,problem,236,Week 2: Additive Manufacturing Processes (5 hrs),Concept Questions-Question 4,167,659,-1902.1783f,1446.0928f
c15d118c7742410aa670b99d4f796785,MITxPRO+AMxB+1T2018,problem,237,Week 2: Additive Manufacturing Processes (5 hrs),Concept Questions-Question 5,168,819,-1885.4314f,1396.7292f
d4351e91190f4e08b308ceb76aa5cf06,MITxPRO+AMxB+1T2018,problem,238,Week 2: Additive Manufacturing Processes (5 hrs),Concept Questions-Question 6,168,836,-1849.449f,1354.3796f
efad98624b054b5fbe2cc340e3df324d,MITxPRO+AMxB+1T2018,html,239,Week 3: Applications of Additive Manufacturing (5 hrs),Welcome to Week 3-Html,168,799,-1842.0659f,1214.096f
09fe06fcddb044dbb16b33ff6fbdde1c,MITxPRO+AMxB+1T2018,html,240,Week 3: Applications of Additive Manufacturing (5 hrs),Welcome to Week 3-Html,8,12,-1920.9089f,1239.0037f
c9543052dcba40b58909ec53da262aaa,MITxPRO+AMxB+1T2018,html,241,Week 3: Applications of Additive Manufacturing (5 hrs),Framing the Application Potential of AM-Html,169,631,-1865.2137f,1135.9634f
3d412537e19344628642e97d2a0d1e3e,MITxPRO+AMxB+1T2018,video,242,Week 3: Applications of Additive Manufacturing (5 hrs),Framing the Application Potential of AM-Framing the Application of Potential of AM,167,1402,-1917.3047f,1093.7073f
754173802659463ea74eee4d359bc6fc,MITxPRO+AMxB+1T2018,html,243,Week 3: Applications of Additive Manufacturing (5 hrs),Framing the Application Potential of AM-Html,5,12,-2009.1235f,1175.9744f
27a8801c431c4cc58d69b8ff02121f29,MITxPRO+AMxB+1T2018,problem,244,Week 3: Applications of Additive Manufacturing (5 hrs),Framing the Application Potential of AM-Question 1,169,698,-1925.1808f,1041.0336f
c916a881ccf146b68ec3e4781195bbd1,MITxPRO+AMxB+1T2018,html,245,Week 3: Applications of Additive Manufacturing (5 hrs),Framing the Application Potential of AM-Html,3,7,-2098.7263f,1086.8077f
4037cb08917c43238c4691dbe8895637,MITxPRO+AMxB+1T2018,html,246,Week 3: Applications of Additive Manufacturing (5 hrs),Establishing a Business Case for AM-Html,169,759,-1976.3113f,944.2701f
d5172470b4d443d7ba479af419b4f99b,MITxPRO+AMxB+1T2018,video,247,Week 3: Applications of Additive Manufacturing (5 hrs),Establishing a Business Case for AM-Establishing a Business Case for AM,167,1493,-1984.4044f,1007.9813f
c4a55bdf46eb40b1b10adc7df324e1f5,MITxPRO+AMxB+1T2018,html,248,Week 3: Applications of Additive Manufacturing (5 hrs),Establishing a Business Case for AM-Html,9,12,-1717.5692f,943.8645f
f016c0f54ab84871a0700aa16ee7fa28,MITxPRO+AMxB+1T2018,html,249,Week 3: Applications of Additive Manufacturing (5 hrs),Establishing a Business Case for AM-Html,6,7,-1763.2917f,884.9019f
310bb0618ec84817970f0320c6051b92,MITxPRO+AMxB+1T2018,problem,250,Week 3: Applications of Additive Manufacturing (5 hrs),Establishing a Business Case for AM-Question 1,169,901,-1926.8707f,981.154f
cc6de24a16d54830beca01a4787a5b4d,MITxPRO+AMxB+1T2018,problem,251,Week 3: Applications of Additive Manufacturing (5 hrs),Establishing a Business Case for AM-Question 2,169,626,-1896.5137f,945.1038f
20aaaaf046c347828ff18e07bfc3ab4f,MITxPRO+AMxB+1T2018,problem,252,Week 3: Applications of Additive Manufacturing (5 hrs),Establishing a Business Case for AM-Question 3,169,702,-1932.198f,912.2127f
5cc9c5960b654f42829ef46a9c3a1444,MITxPRO+AMxB+1T2018,html,253,Week 3: Applications of Additive Manufacturing (5 hrs),Prototyping: Introduction-Html,169,519,-2000.4116f,892.00385f
f258df5b93ec4688a59d208391ca6a7f,MITxPRO+AMxB+1T2018,html,254,Week 3: Applications of Additive Manufacturing (5 hrs),Accelerated Product Development: Frito Lay Potato Chips-Html,166,353,-2034.743f,846.2942f
c41b9b59311243a1bbe7af884c0ab883,MITxPRO+AMxB+1T2018,html,255,Week 3: Applications of Additive Manufacturing (5 hrs),Iterative Customer Testing: Jamber Coffee Mug-Html,163,306,-2062.6091f,812.51776f
b233e1e427114fad9d1e90757aeb33cd,MITxPRO+AMxB+1T2018,html,256,Week 3: Applications of Additive Manufacturing (5 hrs),Prototype Investment Casting: Vaupell and 3D Systems-Html,164,322,-2087.9502f,781.53156f
8feb7788f1184ed2ad654a08738e6e3b,MITxPRO+AMxB+1T2018,html,257,Week 3: Applications of Additive Manufacturing (5 hrs),Surgical Planning-Html,162,361,-2114.9387f,748.54205f
2d680713e46d48f1a8483813fdf8eaad,MITxPRO+AMxB+1T2018,video,258,Week 3: Applications of Additive Manufacturing (5 hrs),Surgical Planning-Virtual Surgical Planning ,134,600,-2151.641f,729.05585f
c662ca6bf6ce446fa8ee92f993cb42bd,MITxPRO+AMxB+1T2018,html,259,Week 3: Applications of Additive Manufacturing (5 hrs),Surgical Planning-Html,0,0,529.0505f,-2140.9128f
d88b1dd362154e4783fa29ef8cc2fd69,MITxPRO+AMxB+1T2018,video,260,Week 3: Applications of Additive Manufacturing (5 hrs),Surgical Planning-Video,128,531,-2181.9744f,701.9431f
664871c85f90481e8ce08ed81e13204f,MITxPRO+AMxB+1T2018,html,261,Week 3: Applications of Additive Manufacturing (5 hrs),Large-Size Prototyping: Villeroy & Boch with BigRep-Html,160,389,-2184.403f,660.38947f
addc582e93ef43d5a647d5a27f89866e,MITxPRO+AMxB+1T2018,video,262,Week 3: Applications of Additive Manufacturing (5 hrs),Large-Size Prototyping: Villeroy & Boch with BigRep-Video,137,720,-2215.5037f,629.6103f
e0c99d2be84f4d4caf2352d0f048c0ce,MITxPRO+AMxB+1T2018,html,263,Week 3: Applications of Additive Manufacturing (5 hrs),Prototype Mold Tooling: Built-Rite with Desktop Metal-IFrame Tool,160,687,-2235.409f,585.3866f
bf82c8fce82849deb2c0c18f79aba303,MITxPRO+AMxB+1T2018,html,264,Week 3: Applications of Additive Manufacturing (5 hrs),Tooling: Introduction-Html,168,718,-2263.0796f,535.4719f
3b4a95cbe05a4f9eb146b42e2744f820,MITxPRO+AMxB+1T2018,html,265,Week 3: Applications of Additive Manufacturing (5 hrs),Tooling: Introduction-Html,3,3,-2495.785f,593.10754f
ba8fc22784274180b82fd5ce5c8fcfa5,MITxPRO+AMxB+1T2018,video,266,Week 3: Applications of Additive Manufacturing (5 hrs),Tooling: Introduction-Volkswagen: 3D printed production jigs and fixtures,150,1016,-2319.191f,514.93286f
96f20d8fc3954ca28da0c2f40d965c44,MITxPRO+AMxB+1T2018,html,267,Week 3: Applications of Additive Manufacturing (5 hrs),Tooling: Introduction-Html,1,2,-2415.7036f,649.0809f
d1a13ee8ec1a4b1cb01b63a69b48a8a0,MITxPRO+AMxB+1T2018,html,268,Week 3: Applications of Additive Manufacturing (5 hrs),Tooling: Introduction-Html,3,3,-2034.8892f,548.5349f
30aea0ab9d50468387ce90b94ce24b88,MITxPRO+AMxB+1T2018,html,269,Week 3: Applications of Additive Manufacturing (5 hrs),"Jigs and Fixtures: Boeing, Stratasys-Html",168,537,-2330.3926f,464.88428f
a30c1e8242864e299e15046983824275,MITxPRO+AMxB+1T2018,video,270,Week 3: Applications of Additive Manufacturing (5 hrs),"Jigs and Fixtures: Boeing, Stratasys-Drill Jigs and Alignment Tools",164,1014,-2381.476f,458.0505f
6897f90f4ca8449ba79c118c950f687c,MITxPRO+AMxB+1T2018,html,271,Week 3: Applications of Additive Manufacturing (5 hrs),"Jigs and Fixtures: Boeing, Stratasys-Html",0,0,-2614.325f,529.98865f
e784ed97530e489e8c66e605160dae31,MITxPRO+AMxB+1T2018,html,272,Week 3: Applications of Additive Manufacturing (5 hrs),Ergonomic Fastening Tool: Boeing-Html,168,350,-2362.6848f,414.49985f
f2b6b34950d14e27b69d8148625786aa,MITxPRO+AMxB+1T2018,video,273,Week 3: Applications of Additive Manufacturing (5 hrs),Ergonomic Fastening Tool: Boeing-Video,0,0,1603.149f,-1439.0499f
d4e8a2ffb6d2487d81f32755f54763a1,MITxPRO+AMxB+1T2018,html,274,Week 3: Applications of Additive Manufacturing (5 hrs),Ergonomic Thumb Cot: BMW-Html,161,325,-2377.1985f,381.3855f
710ef03139064547b922337168273519,MITxPRO+AMxB+1T2018,html,275,Week 3: Applications of Additive Manufacturing (5 hrs),Cutting Tools: Mapal-Html,163,413,-2393.5894f,343.11554f
497ff981f4384b3897c43a1b51306d5d,MITxPRO+AMxB+1T2018,html,276,Week 3: Applications of Additive Manufacturing (5 hrs),Mold Tooling-Html,163,444,-2400.7239f,278.72055f
a8a6f24cb40a41c9bdc03d5c03dd8b0f,MITxPRO+AMxB+1T2018,video,277,Week 3: Applications of Additive Manufacturing (5 hrs),Mold Tooling-Video,125,531,-2436.2036f,345.8177f
db237ab31dde4fc79528b05fdc509093,MITxPRO+AMxB+1T2018,html,278,Week 3: Applications of Additive Manufacturing (5 hrs),Mold Tooling-Html,0,0,-2211.4734f,333.62433f
2c4f75b4b1b14a188818a152373f8937,MITxPRO+AMxB+1T2018,video,279,Week 3: Applications of Additive Manufacturing (5 hrs),Mold Tooling-Video,133,1166,-2443.594f,303.84024f
b2fb985942164114bc97d28d44392f36,MITxPRO+AMxB+1T2018,html,280,Week 3: Applications of Additive Manufacturing (5 hrs),Mold Tooling-Html,4,8,-2621.706f,274.38968f
435c50e639064849be9ac4671ceaf812,MITxPRO+AMxB+1T2018,html,281,Week 3: Applications of Additive Manufacturing (5 hrs),"Conformal Cooling: Renishaw, EOS-Html",161,664,-2385.5938f,192.0461f
38339eee0f2d4f3e95160fb4f1e6f866,MITxPRO+AMxB+1T2018,video,282,Week 3: Applications of Additive Manufacturing (5 hrs),"Conformal Cooling: Renishaw, EOS-Video",132,872,-2414.1968f,233.50017f
